,sentences1,sentences2,is_similar
1219,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4FLORAL 2KNEE LENGTH 6V NECK 7UNLINED 8POLYESTER MIX 9CORAL MIX 5TEA DRESS 7.63,0LONG SLEEVE 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6FUNNEL NECK 7UNLINED 8VISCOSE MIX 9MANGO 5NA7 11.02,0
1220,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3FIT AND FLARE 4PLAIN 2MIDI 6ROUND NECK 7LINED 8TENCEL MIX 9BLUE 5SKATER DRESS 16.43,0
1221,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2FULL LENGTH 3NA3 4PLAIN 2FULL LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9BLACK 5JUMPSUITS 16.39,0
1222,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY MIX 5TUNICS 4.69,1
1223,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SHORT SLEEVE 1PULL ON 2MIDI 3FIT AND FLARE 4FLORAL 2MIDI 6NA8 7UNLINED 8VISCOSE 9NAVY MIX 5BARDOT DRESS 13.04,1
1224,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4STRIPED 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9NAVY MIX 5TUNICS 4.69,0
1225,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SHORT SLEEVE 1NA12 2KNEE LENGTH 3NA3 4CHECKED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9GREY MIX 5SHIFT DRESS 10.49,1
1226,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9COBALT 5TUNICS 4.36,0
1227,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0LONG SLEEVE 1PULL ON 2MIDI 3REGULAR FIT 4SPOTTY 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9RUST 5DROP WAIST 13.39,1
1228,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0SHORT SLEEVE 1NA12 2KNEE LENGTH 3NA3 4CHECKED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9RED MIX 5SHIFT DRESS 10.49,1
1229,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5FIT AND FLARE DRESS 10.09,0LONG SLEEVE 1NA12 2KNEE LENGTH 3NA3 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9BLUE MIX 5SWING DRESS 4.05,0
1230,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9CHAMBRAY 5SHIFT DRESS 5.04,1
1231,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0
1232,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9NAVY 5SHIFT DRESS 4.57,1
1233,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SHORT SLEEVE 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8COTTON 9BRIGHT RED 5SHIFT DRESS 4.27,0
1234,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9CHAMBRAY 5TUNICS 4.92,0
1235,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 5.6,1
1236,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0LONG SLEEVE 1NA12 2MIDI 3NA3 4ANIMAL PRINT 2MIDI 6SLASH NECK 7UNLINED 8VISCOSE 9TERRACOTTA MIX 5WAISTED DRESS 12.68,0
1237,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 4.36,1
1238,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,03 QUARTER SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6V NECK 7UNLINED 8SYNTHETIC 9BLACK 5SHIFT DRESS 4.86,0
1239,0SLEEVELESS 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5SKATER DRESS 10.09,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9OATMEAL 5SHIFT DRESS 5.04,1
1240,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6TURTLE NECK 7UNLINED 8SYNTHETIC 9CAMEL 5SHIFT DRESS 9.51,0
1241,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4PRINTED 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9CORAL MIX 5NA7 5.09,0
1242,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,1
1243,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0SHORT SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6V NECK 7LINED 8POLYESTER MIX 9IVORY MIX 5TEA DRESS 9.75,1
1244,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9NAVY 5SHIFT DRESS 4.57,0
1245,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4FLORAL 2MAXI 6V NECK 7UNLINED 8JERSEY 9IVORY MIX 5SLIP DRESS 5.09,1
1246,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0HALF SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6SQUARE NECK 7UNLINED 8LINEN MIX 9IVORY MIX 5TUNICS 6.55,1
1247,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6NA8 7UNLINED 8VISCOSE MIX 9BLUE MIX 5BARDOT DRESS 5.96,1
1248,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9BLACK 5SHIRT DRESS 17.06,0
1249,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1BUTTON FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6COLLARED NECK 7UNLINED 8POLYESTER MIX 9CORAL 5SHIRT DRESS 13.04,0
1250,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1PULL ON 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK 5SLIP DRESS 4.71,0
1251,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0LONG SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5SWING DRESS 4.05,0
1252,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4FLORAL 2MAXI 6V NECK 7UNLINED 8JERSEY 9IVORY MIX 5SLIP DRESS 5.09,1
1253,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6NA8 7UNLINED 8VISCOSE MIX 9BLUE MIX 5BARDOT DRESS 5.96,1
1254,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9RED MIX 5T-SHIRT DRESS 4.9,1
1255,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SHORT SLEEVE 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5SHIFT DRESS 4.27,0
1256,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SHORT SLEEVE 1PULL ON 2MIDI 3FIT AND FLARE 4PLAIN 2MIDI 6NA8 7UNLINED 8VISCOSE 9YELLOW 5BARDOT DRESS 12.77,0
1257,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9COBALT 5TUNICS 4.36,0
1258,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0HALF SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6SQUARE NECK 7UNLINED 8LINEN MIX 9IVORY MIX 5TUNICS 6.55,1
1259,0SHORT SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON MIX 9CHAMBRAY MIX 5T-SHIRT DRESS 4.9,0SHORT SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6V NECK 7LINED 8POLYESTER MIX 9IVORY MIX 5TEA DRESS 9.75,1
1260,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6TURTLE NECK 7UNLINED 8SYNTHETIC 9CAMEL 5SHIFT DRESS 9.51,1
1261,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6HIGH NECK 7LINED 8SYNTHETIC 9BLACK MIX 5WAISTED DRESS 21.85,0
1262,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6BOAT NECK 7UNLINED 8POLYESTER 9PINK 5TUNICS 6.04,1
1263,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1BUTTON FASTENING 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6COLLARED NECK 7UNLINED 8POLYESTER MIX 9CORAL 5SHIRT DRESS 13.04,1
1264,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1PULL ON 2MIDI 3LOOSE FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9FLAME 5SLIP DRESS 4.57,1
1265,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6TURTLE NECK 7UNLINED 8SYNTHETIC 9RED 5SHIFT DRESS 9.51,1
1266,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9FLAME 5TUNICS 4.36,1
1267,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1PULL ON 2MAXI 3LOOSE FIT 4PLAIN 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9FLAME 5SLIP DRESS 4.44,0
1268,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4STRIPED 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9NAVY MIX 5TUNICS 4.69,0
1269,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0LONG SLEEVE 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6TURTLE NECK 7UNLINED 8VISCOSE MIX 9BLACK 5SLIP DRESS 15.07,0
1270,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0LONG SLEEVE 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6FUNNEL NECK 7UNLINED 8VISCOSE MIX 9MANGO 5NA7 11.02,0
1271,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SHORT SLEEVE 1BACK ZIP FASTENING 2MIDI 3SLIM FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8POLYESTER 9PINK 5BODYCON DRESS 13.71,1
1272,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1PULL ON 2MIDI 3LOOSE FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK 5SLIP DRESS 4.57,0
1273,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9CHAMBRAY 5SHIFT DRESS 5.04,0
1274,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9GREEN 5NA7 4.57,0
1275,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9IVORY 5TUNICS 5.82,1
1276,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9IVORY 5TUNICS 5.82,1
1277,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9IVORY 5TUNICS 24.38,1
1278,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9IVORY 5TUNICS 5.82,1
1279,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6V NECK 7UNLINED 8JERSEY 9NAVY 5SLIP DRESS 4.38,0
1280,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,03 QUARTER SLEEVE 1NA12 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5BODYCON DRESS 5.24,0
1281,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SHORT SLEEVE 1PULL ON 2MIDI 3FIT AND FLARE 4PLAIN 2MIDI 6NA8 7UNLINED 8VISCOSE 9YELLOW 5BARDOT DRESS 12.77,0
1282,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9IVORY 5TUNICS 5.63,1
1283,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4EMBROIDERED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9NAVY 5TUNICS 24.89,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PRINTED 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIRT DRESS 15.16,0
1284,0SLEEVELESS 1PULL ON 2MAXI 3LOOSE FIT 4PRINTED 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9GREEN MIX 5SLIP DRESS 5.15,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4PRINTED 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9CORAL MIX 5NA7 5.09,1
1285,0SLEEVELESS 1PULL ON 2MAXI 3LOOSE FIT 4PRINTED 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9GREEN MIX 5SLIP DRESS 5.15,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6NA8 7UNLINED 8JERSEY 9NAVY 5BARDOT DRESS 4.47,0
1286,0SLEEVELESS 1PULL ON 2MAXI 3LOOSE FIT 4PRINTED 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9GREEN MIX 5SLIP DRESS 5.15,0SLEEVELESS 1PULL ON 2MIDI 3LOOSE FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9FLAME 5SLIP DRESS 4.57,0
